,LR,LRt,LRparaC,DT,DTt,DTparaC,SVC3,SVC3t,paraC,Sigma
20,100.0,0.0468747615814209,-999999.0,97.91666666666666,0.0,-999999.0,95.83333333333334,0.04681968688964844,2.0,0.014705882352941176
21,97.91666666666666,0.046861886978149414,-999999.0,97.91666666666666,0.0,-999999.0,97.91666666666666,0.04687237739562988,2.0,0.007352941176470588
22,89.58333333333334,0.0468752384185791,-999999.0,93.75,0.0,-999999.0,89.58333333333334,0.046875,2.0,0.014705882352941176
23,95.83333333333334,0.0312504768371582,-999999.0,89.58333333333334,0.0,-999999.0,93.75,0.0468747615814209,2.0,0.003676470588235294
24,95.83333333333334,0.046820640563964844,-999999.0,93.75,0.0,-999999.0,97.91666666666666,0.04687356948852539,2.0,0.003676470588235294
25,97.91666666666666,0.04681396484375,-999999.0,93.75,0.0,-999999.0,97.91666666666666,0.04690408706665039,2.0,0.007352941176470588
26,91.66666666666666,0.04681873321533203,-999999.0,93.75,0.0156252384185791,-999999.0,89.58333333333334,0.03129267692565918,2.0,0.003676470588235294
27,97.91666666666666,0.04682040214538574,-999999.0,97.91666666666666,0.0,-999999.0,95.83333333333334,0.046915292739868164,2.0,0.014705882352941176
28,100.0,0.046862125396728516,-999999.0,97.91666666666666,0.0,-999999.0,95.83333333333334,0.04687333106994629,2.0,0.007352941176470588
29,100.0,0.031237125396728516,-999999.0,97.91666666666666,0.0,-999999.0,95.83333333333334,0.04687070846557617,2.0,0.007352941176470588
30,100.0,0.062442779541015625,-999999.0,97.91666666666666,0.015624284744262695,-999999.0,100.0,0.03127551078796387,2.0,0.003676470588235294
31,93.75,0.0624842643737793,-999999.0,97.91666666666666,0.0,-999999.0,93.75,0.03125143051147461,2.0,0.014705882352941176
32,97.91666666666666,0.04685854911804199,-999999.0,97.91666666666666,0.0,-999999.0,95.83333333333334,0.03125572204589844,2.0,0.007352941176470588
33,95.83333333333334,0.031250715255737305,-999999.0,87.5,0.0156252384185791,-999999.0,93.75,0.0468747615814209,2.0,0.014705882352941176
34,100.0,0.031235694885253906,-999999.0,97.91666666666666,0.0,-999999.0,95.83333333333334,0.04687333106994629,2.0,0.007352941176470588
35,100.0,0.04685854911804199,-999999.0,95.83333333333334,0.015624761581420898,-999999.0,95.83333333333334,0.031208276748657227,2.0,0.003676470588235294
36,97.91666666666666,0.0468747615814209,-999999.0,93.75,0.0,-999999.0,100.0,0.046875,2.0,0.003676470588235294
37,91.66666666666666,0.0468595027923584,-999999.0,93.75,0.0,-999999.0,89.58333333333334,0.04683256149291992,2.0,0.003676470588235294
38,95.83333333333334,0.04686236381530762,-999999.0,97.91666666666666,0.0,-999999.0,91.66666666666666,0.04687309265136719,2.0,0.003676470588235294
39,95.83333333333334,0.04684162139892578,-999999.0,97.91666666666666,0.0,-999999.0,97.91666666666666,0.03125119209289551,2.0,0.003676470588235294
40,93.75,0.0468754768371582,-999999.0,91.66666666666666,0.0,-999999.0,93.75,0.0468747615814209,2.0,0.003676470588235294
41,100.0,0.07811117172241211,-999999.0,95.83333333333334,0.0,-999999.0,97.91666666666666,0.046877145767211914,2.0,0.007352941176470588
42,95.83333333333334,0.04685854911804199,-999999.0,93.75,0.0,-999999.0,93.75,0.04683256149291992,2.0,0.007352941176470588
43,100.0,0.04684329032897949,-999999.0,100.0,0.0,-999999.0,95.83333333333334,0.04687619209289551,2.0,0.003676470588235294
44,93.75,0.046875715255737305,-999999.0,95.83333333333334,0.0,-999999.0,97.91666666666666,0.0468747615814209,4.0,0.003676470588235294
45,100.0,0.04687166213989258,-999999.0,95.83333333333334,0.0,-999999.0,89.58333333333334,0.04687952995300293,2.0,0.014705882352941176
46,95.83333333333334,0.046840667724609375,-999999.0,95.83333333333334,0.015625,-999999.0,97.91666666666666,0.03127026557922363,2.0,0.007352941176470588
47,97.91666666666666,0.07811498641967773,-999999.0,97.91666666666666,0.0,-999999.0,97.91666666666666,0.03271031379699707,2.0,0.007352941176470588
48,97.91666666666666,0.0468754768371582,-999999.0,93.75,0.0,-999999.0,93.75,0.0468747615814209,2.0,0.014705882352941176
49,95.83333333333334,0.031236886978149414,-999999.0,97.91666666666666,0.015624523162841797,-999999.0,93.75,0.03127312660217285,2.0,0.003676470588235294
